Description,Status,Related Records,Submittal Type,Unnamed: 6,lon,lat,record_date,original_lon,original_lat,mapping_distance_meters,mapped_to_sales_idx
Flat Re-Roof,Closed-CC Issued,0,ePlan,,-81.93008753158675,26.52751356160307,2023-09-01,-81.930295179792,26.527407527556,25.954753069684106,16022
Re-roof shingle to shingle,Closed-CC Issued,0,ePlan,,-81.89346838446441,26.51312665095119,2023-05-01,-81.893626374539,26.512955184662,25.95488573290403,14192
Pool Enclosure,Closed-CO Issued,0,ePlan,,-81.89239485085942,26.498516185098755,2023-03-01,-81.892199533335,26.49864354818,25.956971580425428,7822
Reroof-Tear Off Underlayment and Tile Install New Underlayment Tile,Closed-CC Issued,0,ePlan,,-81.89239485085942,26.498516185098755,2023-06-01,-81.892199533335,26.49864354818,25.956971580425428,7822
Replace pool screen enclosure damaged by Hurricane Ian. Same footprint as previous. No change to square footage.,Closed-CC Issued,0,ePlan,,-81.90272686064672,26.499201064723326,2023-06-01,-81.902515625879,26.499299820371,25.957571973298364,10625
REMOVE AND REPLACE TILE ROOF DUE TO HURRICANE IAN.CINNAMON COVE I - BLDG. 11 - 11621,Closed-CC Issued,1,ePlan,,-81.94627268365919,26.497589752577777,2023-06-01,-81.946389892721,26.497791338066,25.958017907039572,11807
tear off shingle roof and re roof with shingle due to hurricane Ian,Closed-CC Issued,0,ePlan,,-81.8910381316274,26.580016928765744,2023-03-01,-81.891237259682,26.580138278352,25.958741379569176,25342
tear off shingle roof and re roof with shingle due to hurricane Ian,Closed-Withdrawn,0,ePlan,,-81.8910381316274,26.580016928765744,2023-04-01,-81.891237259682,26.580138278352,25.958741379569176,25342
Reroof Shingle **R01 - Add Flat Roof to Scope of Work**,Closed-CC Issued,1,ePlan,,-81.88875662794798,26.565783093884978,2023-01-01,-81.888544743669,26.565685606588,25.963757315412,22428
Reroof - Shingle,Closed-Voided,0,ePlan,,-81.88875662794798,26.565783093884978,2023-01-01,-81.888544743669,26.565685606588,25.963757315412,22428
Add flat roof to permit,Closed-Revision Approved,1,ePlan,,-81.88875662794798,26.565783093884978,2023-02-01,-81.888544743669,26.565685606588,25.963757315412,22428
HVAC Change Out Split System 4Ton,Closed-CC Issued,0,ePlan,,-81.97023170119822,26.505937960573483,2023-04-01,-81.970464270472,26.505919978409,25.966884447597767,6019
"-install new 200amp outside panel, replace service feeders, replace 200amp indoor panel like for like80amp pool panel and update main grounding system",Closed-CC Issued,0,ePlan,,-81.90255717059627,26.562044729214712,2022-11-01,-81.902438628237,26.561843819495,25.968120696434973,22357
AC change out/split system,Closed-CC Issued,0,ePlan,,-81.90793309230503,26.537857322462383,2022-11-01,-81.907729488295,26.537971180697,25.968427077804687,16550
SHINGLE TO SHINGLE REROOF WITH TEAR OFF @@13731 MARKHAM LANE,Closed-CC Issued,0,ePlan,,-81.90839374593847,26.54217955032001,2023-07-01,-81.908468386537,26.542400571487,25.96921080018414,18439
mooring pilings,Closed-CC Issued,0,ePlan,,-81.99874578724513,26.51332849556504,2022-11-01,-81.998726498591,26.51309597434,25.973170441748625,37564
Supply and Install 1x200A AT'S or a 22kw Generac Air Cooled Generator,Closed-CC Issued,0,ePlan,,-81.8916297339686,26.51948840013127,2023-04-01,-81.891447012541,26.519343290734,25.974526602988515,1870
Install natural gas piping to a new generator.,Closed-CC Issued,0,ePlan,,-81.8916297339686,26.51948840013127,2023-04-01,-81.891447012541,26.519343290734,25.974526602988515,1870
Tear offexisting shingle and install a new asphalt shingle roofing system,Closed-CC Issued,0,ePlan,,-81.93409576898648,26.524185984239228,2022-11-01,-81.93387089167,26.524123713156,25.975394410342112,15777
Install 500 gallon UG/LP tank connecting to 22kw generator,Closed-CC Issued,0,ePlan,,-81.9281361374462,26.51543185133502,2023-09-01,-81.928178199376,26.515661376329,25.976213417386944,14509
Install 22kw generator with (1) 200 amp ATS connected to 500 gallon UG/LP tank,Closed-CC Issued,0,ePlan,,-81.9281361374462,26.51543185133502,2023-09-01,-81.928178199376,26.515661376329,25.976213417386944,14509
Please see drawing and ROW application for details.,Waiting on Applicant,0,ePlan,,-81.94244209646466,26.508687051415134,2022-10-01,-81.94221165409,26.508650254185,25.977834260430168,13049
Demolition of existing structure.,Closed-CC Issued,0,ePlan,,-81.94244209646466,26.508687051415134,2023-04-01,-81.94221165409,26.508650254185,25.977834260430168,13049
Temporary housing permit to place an RV during reconstruction after hurricane,Permit Issued,0,Paper Submittal,,-81.94244209646466,26.508687051415134,2023-08-01,-81.94221165409,26.508650254185,25.977834260430168,13049
3 ELECTRIC ROLLDOWN SHUTTERS,Closed-CC Issued,0,ePlan,,-81.89108891930266,26.506953104974578,2023-01-01,-81.890891245531,26.507077181652,25.980748187050477,7942
3 TON 15.2 SEER 7.5 KW SPLIT SYSTEM REPLACEMENT -  LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.89108891930266,26.506953104974578,2023-03-01,-81.890891245531,26.507077181652,25.980748187050477,7942
Pool Screen Enclosure replacement over existing deck,Permit Expired,0,ePlan,,-81.89149076296074,26.56637838471378,2023-03-01,-81.891266234629,26.566442132171,25.98236225812554,22404
"Install 14.175 kW photovoltaic solar system, 35 panels, roof-mounted.",Closed-CC Issued,0,ePlan,,-81.97522652613435,26.51230335813964,2023-09-01,-81.975418819736,26.512435662588,25.983455925150096,37322
"58sq. remove existing roof, re-nail deck, install peel & stick underlayment (FL# 5259.2), install new shingles (FL# 10124.1).29 sq per each side of duplex.8933 & 8935 same roof",Closed-CC Issued,0,ePlan,,-81.89991638390507,26.4961094856177,2023-01-01,-81.899955813453,26.496339622058,25.99208065022879,8740
AC Changeout like for like,Closed-CC Issued,0,ePlan,,-81.96498289848051,26.49731078336798,2022-10-01,-81.965184335156,26.497192656242,25.995246593723977,35969
tear off tile roof and re roof with tile due to hurricane Ian,Closed-CC Issued,0,ePlan,,-81.91792500406096,26.52901946115143,2023-01-01,-81.917819112047,26.528811292702,25.999171949449927,16211
"Installing 1 Storm Catcher Rolldown Screen MOT &  1 Standard Alum Rolldown MOT *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.91792500406096,26.52901946115143,2023-06-01,-81.917819112047,26.528811292702,25.999171949449927,16211
REMOVE TILE ROOF AND REPLACE TILE ROOF DUE TO HURRICANE IRMA,Closed-CC Issued,0,ePlan,,-81.88491025391227,26.52670999458431,2022-09-01,-81.884693340092,26.526623374972,26.000921311455357,3568
"A/C Split System Change Out, 4 Ton, 16 Seer, 10kw",Closed-CC Issued,0,ePlan,,-81.88491025391227,26.52670999458431,2022-11-01,-81.884693340092,26.526623374972,26.000921311455357,3568
A/C SPLIT SYSTEM REPLACEMENT. LIKE FOR LIKE.,Closed-CC Issued,0,ePlan,,-81.88491025391227,26.52670999458431,2023-03-01,-81.884693340092,26.526623374972,26.000921311455357,3568
A/C SPLIT SYSTEM REPLACEMENT. LIKE FOR LIKE.,Closed-CC Issued,0,ePlan,,-81.88491025391227,26.52670999458431,2023-05-01,-81.884693340092,26.526623374972,26.000921311455357,3568
A/C SPLIT SYSTEM REPLACEMENT. LIKE FOR LIKE.,Closed-CC Issued,0,ePlan,,-81.88491025391227,26.52670999458431,2023-05-01,-81.884693340092,26.526623374972,26.000921311455357,3568
replace like for like 3.5 ton 16 seer split system,Closed-CC Issued,0,ePlan,,-81.88866804924777,26.49400034466741,2022-07-01,-81.888901518333,26.493993409927,26.001241044909325,4840
23 Size for Size Window Replacement,Closed-CC Issued,1,Paper Submittal,,-81.88866804924777,26.49400034466741,2023-08-01,-81.888901518333,26.493993409927,26.001241044909325,4840
LIKE FOR LIKE 4 TON 16 SEER 9KW SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.9700940540676,26.50746368551445,2022-07-01,-81.970256476932,26.507631569617,26.003708367786015,6002
tear off tile roof and re place with tile due to hurricane Ian,Closed-CC Issued,0,ePlan,,-81.90945127713563,26.50019861737647,2023-09-01,-81.909240309456,26.500098275818,26.00597938612251,13522
Roof Replacement,Closed-CC Issued,0,ePlan,,-81.9171849410986,26.532012136137062,2023-03-01,-81.917118087352,26.531788246591,26.010782668160363,7904
"Installing 3 Storm Catcher Rolldown Screens MOT *Inspections Done By Private Provider â Innovative Construction Inspection, Inc*",Closed-CC Issued,0,ePlan,,-81.90959134960282,26.49877247188447,2022-12-01,-81.909359129391,26.498798406413,26.01146734455606,13516
Re-Roof; Remove the Existing Tile Roof; Install New Tile Roof,Closed-CC Issued,0,ePlan,,-81.93586380959884,26.527013156676823,2022-11-01,-81.935820560778,26.527242807044,26.014069632951713,15724
Replace meter socket and panel box,Closed-CC Issued,0,ePlan,,-81.89987798667505,26.523495096627205,2022-12-01,-81.899804391873,26.523716926358,26.01761179512066,14013
"EMERGENCY PERMIT - Meter Can Replacement, Like for Like, due to Hurricane Ian- Meter on back side of pool equipment house.",Closed-CC Issued,0,ePlan,,-81.91333260240185,26.557238930748248,2023-03-01,-81.913195542615,26.557428250097,26.018225410384645,1387
re-roof shingle,Closed-CC Issued,0,ePlan,,-81.9002275867014,26.571737222193686,2023-03-01,-81.900458737154,26.571771916133,26.019892403057266,24808
"remove and replace roof, CONCRETE TILE to CONCRETE TILE ** Revision NOA 20-0131.01 Modified Bitumen**",Closed-CC Issued,1,ePlan,,-81.93171525892411,26.533285175385988,2023-04-01,-81.931928660012,26.533189469645,26.03546419101191,15848
Changing underlayment to NOA 20-0131.01 Modified Bitumen,Closed-Revision Approved,1,ePlan,,-81.93171525892411,26.533285175385988,2023-09-01,-81.931928660012,26.533189469645,26.03546419101191,15848
"Replace Existing Concrete Driveway for Pavers, same dimensions.",Closed-Voided,0,ePlan,,-81.88955702975626,26.56644179218588,2022-11-01,-81.889323092368,26.566442457455,26.04201536320346,22446
"4ft aluminum picket fence, 6ft wood privacy fence with gates for pool enclosure",Closed-CC Issued,0,ePlan,,-81.89129869306521,26.58800071178073,2023-05-01,-81.891532593992,26.588006635273,26.04619945548362,29805
AC change out like for like,Closed-CC Issued,0,ePlan,,-81.9079384719795,26.49236086636364,2022-11-01,-81.907740077418,26.492484992348,26.05165382050044,10836
Replace drywall 4 feet high on all interior walls on first floor due to water damage,Closed-Voided,0,ePlan,,-81.9079384719795,26.49236086636364,2022-11-01,-81.907740077418,26.492484992348,26.05165382050044,10836
Replace drywall 4 feet high on all interior walls on first floor due to water damage  *Inspections Done By Private Provider â Cool and Cobb Engineering*,Closed-CC Issued,0,ePlan,,-81.9079384719795,26.49236086636364,2022-11-01,-81.907740077418,26.492484992348,26.05165382050044,10836
3.5 ton split system 16 seer change out,Closed-CC Issued,0,ePlan,,-81.9079384719795,26.49236086636364,2022-12-01,-81.907740077418,26.492484992348,26.05165382050044,10836
"CABS & TOPS IN KITCHEN, MASTER BATH & GUEST BATHROOM, SHOWER REMODEL IN MASTER BATHROOM, SHOWER REMODEL IN GUEST BATHROOM.",Closed-CC Issued,0,ePlan,,-81.9079384719795,26.49236086636364,2023-03-01,-81.907740077418,26.492484992348,26.05165382050044,10836
Hurricane Ian Damage - Re-model,Permit Expired,0,Paper Submittal,,-81.89525422551058,26.549323546025185,2022-11-01,-81.895124352843,26.549128853806,26.05267839846209,17500
New Sidewalk,Waiting on Applicant,0,ePlan,,-81.89525422551058,26.549323546025185,2022-12-01,-81.895124352843,26.549128853806,26.05267839846209,17500
HURRICANE IAN DAMAGE: Supply and replace bent riser,Closed-CC Issued,0,ePlan,,-81.89159642619025,26.580093504855,2022-10-01,-81.891365300468,26.580130346927,26.053740937363152,25320
Re-roof shingle to shingle w/ tear off. Included flat roof replacement.,Closed-CC Issued,0,ePlan,,-81.89159642619025,26.580093504855,2023-01-01,-81.891365300468,26.580130346927,26.053740937363152,25320
Shingle Re-Roof,Closed-CC Issued,0,ePlan,,-81.90044052523831,26.568626166926407,2023-01-01,-81.900316126201,26.568824437479,26.05609399003893,25512
6' high wood fence with self closing/latching gates for pool enclosure,Closed-CC Issued,0,ePlan,,-81.90044052523831,26.568626166926407,2023-02-01,-81.900316126201,26.568824437479,26.05609399003893,25512
Remove Existing Tile Roofing / Replace with Tile Roofing. Direct to deck underlayment,Closed-CC Issued,0,ePlan,,-81.90120359252685,26.506070676118927,2022-09-01,-81.901329725919,26.506267872402,26.058394379095585,3786
Demo,Closed-CC Issued,0,ePlan,,-81.96745013649827,26.50165548381674,2023-04-01,-81.967669514131,26.501573774055,26.06006452308587,36072
REROOF SHINGLE OFF SHINGLE ON 34SQ AND FLAT 4SQ,Closed-CC Issued,0,ePlan,,-81.89022486620598,26.565288122714133,2023-04-01,-81.889991705892,26.565266713542,26.064594373713213,22482
Installing hurricane shutter roll-down with electric.,Closed-CC Issued,0,ePlan,,-81.9079831620588,26.527875519460608,2023-05-01,-81.908216996074,26.527862880629,26.068398104172434,10728
Install 2.5 ton 14 seer 8kw package unit,Waiting on Applicant,0,ePlan,,-81.88091919957833,26.56470737372274,2022-10-01,-81.880962823728,26.564937454078,26.06886148602816,23676
"Remodel. Replace drywall in house(excluding master bathroom), cabinets and countertops, interior doors & front door. No electric or plumbing (plumbing fixtures will be permitted and installed at a later date)R01 - Will no longer include replacing the front door*",Closed-CC Issued,1,ePlan,,-81.96681800933817,26.514302029972885,2023-06-01,-81.966595794636,26.514375927281,26.068897065370475,36871
HVAC Change Out Split System 3Ton,Closed-CC Issued,0,ePlan,,-81.9551820121991,26.52268356903981,2023-04-01,-81.955047276387,26.522492023478,26.06967077691615,2423
A/C Changeout,Closed-CC Issued,0,ePlan,,-81.94184900897075,26.508280796053093,2022-12-01,-81.942072512015,26.508210804704,26.071799871524107,13034
Re-Roof,Closed-CC Issued,0,ePlan,,-81.89440570862658,26.58223852813173,2022-12-01,-81.894243968163,26.582407966068,26.075790270975208,25467
Replace 200 amp panel indoor like for like Replace main grounding systemReplace meter baseinstall Surge protection,Closed-CC Issued,0,ePlan,,-81.89459712959993,26.581345764168784,2022-07-01,-81.894754644327,26.581519183514,26.07958397372911,25449
Shingle Re-Roof,Closed-CC Issued,0,ePlan,,-81.91421294798188,26.52824380553634,2022-10-01,-81.914181630344,26.528475985389,26.080325195641578,6648
Install 7.505KW roof mounted solar panel system,Closed-CC Issued,0,ePlan,,-81.89159110559868,26.57962620235056,2022-07-01,-81.891362370458,26.579677016987,26.083559226849477,25318
A/H ONLY,Closed-CC Issued,0,ePlan,,-81.90332612113612,26.50002815669244,2022-07-01,-81.90309942616,26.499968896357,26.083679828314153,13374
Install Hurricane Ian Replacement Pool Enclosure Over Existing Deck With A Screen Roof.,Closed-CO Issued,0,ePlan,,-81.90332612113612,26.50002815669244,2022-10-01,-81.90309942616,26.499968896357,26.083679828314153,13374
tear off tile roof and re roof with tile due to hurricane Ian,Closed-CC Issued,0,ePlan,,-81.90332612113612,26.50002815669244,2022-11-01,-81.90309942616,26.499968896357,26.083679828314153,13374
REPLACE 2 DOOR LIKE FOR LIKE,Closed-CC Issued,0,ePlan,,-81.90332612113612,26.50002815669244,2023-02-01,-81.90309942616,26.499968896357,26.083679828314153,13374
"48"" ALUMINUM FENCE USED FOR POOL BARRIER W/(4) SELF-CLOSING, SELF-LATCHING GATES (POL2021-01416). 36"" GUARDRAIL ON POOL DECK",Closed-CC Issued,0,ePlan,,-81.94601245381052,26.529149852246896,2022-07-01,-81.945980585423,26.528917713258,26.084084777715564,923
REMOVE AND REPLACE ROOF,Closed-CC Issued,0,ePlan,,-81.94256078640885,26.501408933630795,2023-03-01,-81.942448000857,26.501203430389,26.095498275503118,12424
INSTALL RESIDENTIAL ROOF MOUNTED SOLAR PHOTOVOLTAIC SYSTEM,Closed-CC Issued,0,ePlan,,-81.89215584580167,26.542516513261777,2022-09-01,-81.892304972717,26.542697421227,26.098909011655508,18181
TEAR OFF OLD SHINGLE ROOF AND REROOF WITH NEW DIMENSIONAL SHINGLES,Closed-CC Issued,0,ePlan,,-81.89215584580167,26.542516513261777,2023-01-01,-81.892304972717,26.542697421227,26.098909011655508,18181
Shed 10 X 16,Closed-CO Issued,0,ePlan,,-81.89215584580167,26.542516513261777,2023-04-01,-81.892304972717,26.542697421227,26.098909011655508,18181
6' vinyl with gates,Closed-CC Issued,0,Paper Submittal,,-81.89215584580167,26.542516513261777,2023-04-01,-81.892304972717,26.542697421227,26.098909011655508,18181
LIKE FOR LIKE REPLACEMENT 2 TON 16 SEER SPLIT SYSTEM,Closed-CC Issued,0,ePlan,,-81.9429661933679,26.528204132044355,2023-05-01,-81.943176949157,26.528101399585,26.100198597905855,15521
Repipe domestic water throughout home,Closed-CC Issued,0,ePlan,,-81.9306149096768,26.524923742725207,2022-07-01,-81.930386024664,26.52487288324,26.10092869105951,15988
Remove existing shingles and replace with shingles,Closed-CC Issued,0,ePlan,,-81.9306149096768,26.524923742725207,2022-12-01,-81.930386024664,26.52487288324,26.10092869105951,15988
"Screen Pool enclosure replacement (Hurricane Ian),  size for size.",Closed-CO Issued,0,ePlan,,-81.95340617369315,26.52601366747341,2022-10-01,-81.953239054988,26.525848893277,26.125643678696946,37711
"Removal of Drywall, install drywall, Floors, outlets. cabinets, texture, paint, tile, vanities, interior doors, trim, casing, granite, marble, interior doors, interior bifold doors and hardware",Closed-CC Issued,0,ePlan,,-81.95939643320608,26.4989025592998,2022-11-01,-81.959169234941,26.49884350132,26.132212120343883,35925
